hours,200yr,500yr,1000yr,10000yr,PMF
37.74999999994179,21.631122634741565,25.50491849955975,28.86490687546579,45.0394801398515,97.30109635094672
37.83333333337214,20.74009714660557,24.431732003251888,27.6349879818899,43.111983825603964,93.81773043774452
37.91666666662786,19.884789160678412,23.404069217042174,26.458728498058775,41.263599377801086,90.35140190277514
38.00000000005821,19.064179907452765,22.42041859262646,25.334261232720603,39.49239513535106,86.92527104157558
38.08333333331393,18.277213446937722,21.479220460787126,24.25964340839537,37.79627498905067,83.56090889222179
38.16666666674428,17.522804344172833,20.578884308080116,23.23288689749685,36.172986951177805,80.275702642904
38.25,16.79984535807748,19.71780450724552,22.251984870468256,34.62014421749785,77.08187956512847
38.33333333325572,16.10721506466649,18.89437448814655,21.314934796068787,33.13525430105901,73.98671849384804
38.41666666668607,15.443785309724985,18.10699933647785,20.41975786644693,31.7157521747013,70.9934325890258
38.49999999994179,14.80842837357871,17.35410681482056,19.56451501289249,30.359034051034115,68.10229319596155
38.58333333337214,14.20002373019134,16.634156814440928,18.747319741245434,29.06248926161935,65.31170933668261
38.66666666662786,13.617464292308684,15.94564926493235,17.96634805625942,27.82352853239202,62.619112796585625
38.75000000005821,13.059662051254186,15.287130550280589,17.219845767525225,26.639607700550123,60.02159814386382
38.83333333331393,12.52555304172252,14.65719850203405,16.506133480149845,25.50824653076198,57.51632799377764
38.91666666674428,12.014101586149494,14.054506061066647,15.823609574369193,24.427042748195905,55.10074439107743
39.0,11.52430379790087,13.477763717403022,15.170751471852762,23.393681716822826,52.772637328393174
39.08333333325572,11.055190345949896,12.925740851652938,14.546115474208607,22.40594237137445,50.53011957572135
39.16666666668607,10.60582850464869,12.39726611113832,13.94833544227717,21.46170008494317,48.371549216337634
39.24999999994179,10.175323529795778,11.891226958561205,13.376120564149442,20.558927148436723,46.29543136426557
39.33333333337214,9.76281941599078,11.406568531177676,12.828252436313626,19.69569147895344,44.300320702342155
39.41666666662786,9.367499100109068,10.942291944331487,12.303581656795764,18.870154084625284,42.38473794821597
39.50000000005821,8.98858418176444,10.497452165515545,11.801024102545522,18.08056571239269,40.547106667130876
39.58333333331393,8.625334234215753,10.071155574687626,11.319557036610174,17.325263006555033,38.78571207848069
39.66666666674428,8.277045778825745,9.662557314266454,10.858215164806808,16.602664418954742,37.098680438388584
39.75,7.943050993493281,9.270858518964701,10.416086737506772,15.911266040977134,35.483975879438404
39.83333333325572,7.622716221064268,8.8953035021677,9.992309770445825,15.24963747411189,33.93941087927138
39.91666666668607,7.315440338145027,8.53517696256532,9.586068439551683,14.616417817839999,32.462666476167904
39.99999999994179,7.020653038467557,8.18980126260827,9.196589688728203,14.010311827740793,31.051318683345066
40.08333333337214,6.737813078345851,7.85853381930205,8.82314007618271,13.43008627914975,29.702868080529328
40.16666666662786,6.466406525058355,7.54076463791489,8.465022873883633,12.874566559026691,28.41477015425224
40.25000000005821,6.205945042342465,7.235914010291005,8.121575425667068,12.342633498422376,27.184464541758672
40.33333333331393,5.955964240678249,6.9434303915145374,7.792166761975256,11.83322044865993,26.009401867156036
40.41666666674428,5.716022113731427,6.662788461562943,7.47619546290319,11.345310595650442,24.88706732367958
40.5,5.4856975762834255,6.393487372272432,7.173087755976713,10.877934498890436,23.815000545773305
40.58333333325572,5.26458911328359,6.135049174425925,6.8822958308319855,10.430167835208302,22.79081162839761
40.66666666668607,5.052313544424356,5.887017415130634,6.603296349742578,10.001129322797443,21.81219339141573
40.74999999994179,4.848504903987403,5.648955891965552,6.3355891308107,9.58997879883113,20.876930159376105
40.83333333337214,4.65281343175873,5.420447547726677,6.0786959796487885,9.195915424012,19.982903438800754
40.91666666662786,4.464904667661886,5.2010934880172135,5.8321596455156195,8.818175989470973,19.128094935104585
41.00000000005821,4.284458640469182,4.990512103398244,5.595542879049161,8.456033304973925,18.310587369409852
41.08333333331393,4.111169139525619,4.788338278241765,5.36842757079087,8.108794651789571,17.528563541959798
41.16666666674428,3.9447430578033824,4.594222669659011,5.150413952396059,7.7758002881966455,16.7803040532905
41.25,3.784899794676253,4.407831041707926,4.9411198455080285,7.456421999938977,16.06418404542603
41.33333333325572,3.6313707073799,4.228843642274591,4.740179946464741,7.150061691597942,15.37866927027583
41.41666666668607,3.4838986009625534,4.056954612311229,4.547245138039711,6.856150017629764,14.722311736637518
41.49999999994179,3.342237247352926,3.891871419224576,4.361981822048702,6.5741450536391675,14.093745134616302
41.58333333337214,3.2061509247288904,3.7333143078765882,4.184071268661196,6.303531009364731,13.491680189283343
41.66666666662786,3.0754139685612527,3.581015763672145,4.013208979458298,6.043816984929643,12.914900055219746
41.75000000005821,2.949810325725153,3.4347199824965493,3.849104061572029,5.794535771283559,12.36225583051812
41.83333333331393,2.829133103491622,3.2941823420326273,3.691478609692452,5.555242694548493,11.832662242473031
41.91666666674428,2.7131841069132965,3.1591688688080897,3.5400670917084516,5.325514502317002,11.325093536813467
42.0,2.6017733619891388,3.029455696118708,3.3946157330180844,5.104948288018674,10.838579586948514
42.08333333325572,2.4947186284710408,2.904828510763498,3.2548818951943765,4.89316044759083,10.372202228323921
42.16666666668607,2.3918449148050707,2.7850819919973566,3.1206334478260214,4.6897856614073286,9.925091814742029
42.24999999994179,2.292984016937536,2.6700192541031917,2.991648138574127,4.494475894535996,9.496423987686956
42.33333333337214,2.197974110141483,2.5594513132150642,2.8677129753715027,4.306899410831193,9.085416645850257
42.41666666662786,2.106659425963,2.4531966071382083,2.7486236445202255,4.126739801807439,8.69132709994693
42.50000000005821,2.018890042781529,2.3510806010619993,2.6341839964167812,3.9536950396276778,8.313449397631075
42.58333333331393,1.9345218076408544,2.252935509779214,2.524205633597794,3.7874765736491236,7.95111180529825
42.66666666674428,1.8534163900567213,2.158600157126978,2.418507631276807,3.6278084993271165,7.603674438452411
42.75,1.775441448254588,2.0679199765500362,2.3169164077027324,3.4744268336274953,7.270527040520879
42.83333333325572,1.700470868620708,1.980747135580092,2.219265741860272,3.327078929365472,6.951086920908378
42.91666666668607,1.6283850240817284,1.8969407456313285,2.1253969126486414,3.185523050327442,6.644797074417537
42.99999999994179,1.5590709898472959,1.816367101249777,2.0351589113950377,3.0495281101164986,6.3511245120241195
43.08333333337214,1.4924226570772157,1.7388998835600509,1.9484086631727688,2.918873553334816,6.0695588328788475
43.16666666662786,1.428340696314713,1.6644202632885785,1.865011185598541,2.793349332831855,5.799611056020394
43.25000000005821,1.3667323409815717,1.5928168495324138,1.7848396182983994,2.672755916871739,5.540812707356905
43.33333333331393,1.3075109836811105,1.523985449533347,1.7077750714561326,2.5569042500139934,5.292715126671913
43.41666666674428,1.2505956008494212,1.4578286287878797,1.6337062651118064,2.4456155940455835,5.054888927772854
43.5,1.195910041042059,1.3942550858711131,1.562528958107424,2.338721190524664,4.826923520895447
43.58333333325572,1.143382226287593,1.3331788785262044,1.494145192286045,2.2360617118102093,4.608426597389959
43.66666666668607,1.0929433230908459,1.2745185538641803,1.4284623997145123,2.137486498311889,4.39902348634147
43.74999999994179,1.044526939657703,1.218196244190286,1.36539243544908,2.0428526107082923,4.198356320237469
43.83333333337214,0.9980683996201982,1.1641367906587656,1.3048506043358463,1.9520237519896741,4.006082986819793
43.91666666662786,0.9535041315761239,1.1122669505129896,1.2467547476858343,1.8648691316183736,3.821875888707322
44.00000000005821,0.9107712000889115,1.0625147318232535,1.1910244457817192,1.7812623509456027,3.6454205724423767
44.08333333331393,0.8698069893921634,1.0148088845757337,1.1375803772585316,1.701080385296302,3.4764143169501924
44.16666666674428,0.8305490376098252,0.9690785609248016,1.0863438589745091,1.624202725494476,3.3145647836224876
44.25,0.7929350080963968,0.9252531423503374,1.0372365724595625,1.5505107228050168,3.1595888255011797
44.33333333325572,0.7569027762715796,0.8832622188268979,0.9901804673766786,1.4798871595286793,3.0112115337291647
44.41666666668607,0.7223906053306357,0.8430356958011965,0.945097820025215,1.4122160458948012,2.869165570195591
44.49999999994179,0.689337382307495,0.8045039991148073,0.9019114164663069,1.3473826249809586,2.7331908017863946
44.58333333337214,0.6576828867093777,0.767598345852751,0.8605448254707849,1.2852735528691341,2.6030342193177134
44.66666666662786,0.6273680667134902,0.7322510499526644,0.8209227258149393,1.2257772119661432,2.478450097438456
44.75000000005821,0.5983353020406057,0.698395834575497,0.7829712547959533,1.1687841114163326,2.359200333289343
44.83333333331393,0.5705286374467198,0.6659681279432288,0.746618349361412,1.1141873292379243,2.2450548925380738
44.91666666674428,0.5438939757369559,0.6349053248465857,0.711794057074385,1.0618829552363571,2.13579229111373
45.0,0.5183792242866707,0.6051470016723439,0.6784308004722672,1.0117705007149171,2.0312000479862364
45.08333333325572,0.49393439351102575,0.5766350780949221,0.646463584571713,0.9637532493375393,1.9310750565117885
45.16666666668607,0.4705116486978762,0.549313923171954,0.6158301428456053,0.9177385321562068,1.835223836859789
45.24999999994179,0.44806531808783345,0.5231304077199626,0.5864710216501747,0.8736379179675176,1.7434626477054613
